Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Resistance","Tolerance","Power (Watts)","Composition","Features","Temperature Coefficient","Operating Temperature","Package / Case","Supplier Device Package","Size / Dimension","Height - Seated (Max)","Number of Terminations","Failure Rate"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W510RJTTB-ND","CF1/8W510RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 510 OHM 5% 1/8W AXIAL","700","0.0274","0","100","Tape & Box (TB)","CF","Active","510 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W1KJTTB-ND","CF1/8W1KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 1K OHM 5% 1/8W AXIAL","700","0.0274","0","100","Tape & Box (TB)","CF","Active","1 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W4K7JTTB-ND","CF1/8W4K7JT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 4.7K OHM 5% 1/8W AXIAL","700","0.0274","0","100","Tape & Box (TB)","CF","Active","4.7 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W330RJTTB-ND","CF1/8W330RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 330 OHM 5% 1/8W AXIAL","600","0.0274","0","100","Tape & Box (TB)","CF","Active","330 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W470RJTTB-ND","CF1/8W470RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 470 OHM 5% 1/8W AXIAL","600","0.0274","0","100","Tape & Box (TB)","CF","Active","470 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W3K3JTTB-ND","CF1/8W3K3JT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 3.3K OHM 5% 1/8W AXIAL","600","0.0274","0","100","Tape & Box (TB)","CF","Active","3.3 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W100KJTTB-ND","CF1/8W100KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 100K OHM 5% 1/8W AXIAL","500","0.0274","0","100","Tape & Box (TB)","CF","Active","100 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W220RJTTB-ND","CF1/8W220RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 220 OHM 5% 1/8W AXIAL","500","0.0274","0","100","Tape & Box (TB)","CF","Active","220 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W100RJTTB-ND","CF1/8W100RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 100 OHM 5% 1/8W AXIAL","400","0.0274","0","100","Tape & Box (TB)","CF","Active","100 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W270RJTTB-ND","CF1/8W270RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 270 OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","270 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W22RJTTB-ND","CF1/8W22RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 22 OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","22 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W33KJTTB-ND","CF1/8W33KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 33K OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","33 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W2K2JTTB-ND","CF1/8W2K2JT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 2.2K OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","2.2 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W68KJTTB-ND","CF1/8W68KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 68K OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","68 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W51RJTTB-ND","CF1/8W51RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 51 OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","51 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W2KJTTB-ND","CF1/8W2KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 2K OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","2 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W360RJTTB-ND","CF1/8W360RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 360 OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","360 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W510KJTTB-ND","CF1/8W510KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 510K OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","510 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","0/ -700ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W1MJTTB-ND","CF1/8W1MJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 1M OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","1 MOhms","±5%","0.125W, 1/8W","Carbon Film","-","0/ -700ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W300KJTTB-ND","CF1/8W300KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 300K OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","300 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","0/ -700ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W5K1JTTB-ND","CF1/8W5K1JT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 5.1K OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","5.1 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W680KJTTB-ND","CF1/8W680KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 680K OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","680 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","0/ -700ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W39RJTTB-ND","CF1/8W39RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 39 OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","39 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W47RJTTB-ND","CF1/8W47RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 47 OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","47 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W10MJTTB-ND","CF1/8W10MJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 10M OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","10 MOhms","±5%","0.125W, 1/8W","Carbon Film","-","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W30KJTTB-ND","CF1/8W30KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 30K OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","30 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W10RJTTB-ND","CF1/8W10RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 10 OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","10 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W75RJTTB-ND","CF1/8W75RJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 75 OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","75 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W15KJTTB-ND","CF1/8W15KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 15K OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","15 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-500/ +350ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2464/CF%20Series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2639/MFG_Carbon-film-resistor.jpg","4491-CF1/8W470KJTTB-ND","CF1/8W470KJT","Lumimax Optoelectronic Technology","Lumimax Optoelectronic Technology","RES 470K OHM 5% 1/8W AXIAL","1,000","0.0274","0","100","Tape & Box (TB)","CF","Active","470 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","0/ -700ppm/°C","-55°C ~ 155°C","Axial","Axial","0.071"" Dia x 0.130"" L (1.80mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2522/CF%20Series%202-4m.jpg","CF18JT2M40TR-ND,CF18JT2M40CT-ND","CF18JT2M40","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 2.4M OHM 5% 1/8W AXIAL","0","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","2.4 MOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -1500ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2525/CF%20Series%202-4.jpg","738-CF18JT2R40TR-ND,738-CF18JT2R40CT-ND","CF18JT2R40","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 2.4 OHM 5% 1/8W AXIAL","0","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","2.4 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","±400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/438/Stackpole-CF18JA130K.jpg","CF18JA130KCT-ND,CF18JA130KTB-ND","CF18JA130K","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 130K OHM 5% 1/8W AXIAL","86","0.1","0","1","Cut Tape (CT),Tape & Box (TB)","CF","Active","130 kOhms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -850ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.seielect.com/catalog/sei-cf_cfm.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2488/CF%20Series%2012.jpg","738-CF18JT12R0TR-ND,738-CF18JT12R0CT-ND","CF18JT12R0","Stackpole Electronics Inc","Stackpole Electronics Inc","RES 12 OHM 5% 1/8W AXIAL","0","0.1","0","1","Tape & Reel (TR),Cut Tape (CT)","CF","Active","12 Ohms","±5%","0.125W, 1/8W","Carbon Film","Flame Retardant Coating, Safety","0/ -400ppm/°C","-55°C ~ 155°C","Axial","Axial","0.067"" Dia x 0.130"" L (1.70mm x 3.30mm)","-","2","-"
"https://www.ohmite.com/assets/docs/res_little_rebel.pdf?r=false","-","2485-OJ5615E-R52TR-ND","OJ5615E-R52","Ohmite","Ohmite","RES 560 OHM 5% 1/8W AXIAL","0","Active","0","0","Tape & Reel (TR)","Little Rebel® OJ","Active","560 Ohms","±5%","0.125W, 1/8W","Carbon Film","-","-450ppm/°C","-","Axial","Axial","0.073"" Dia x 0.138"" L (1.85mm x 3.50mm)","-","2","-"
"https://www.ohmite.com/assets/docs/res_little_rebel.pdf?r=false","-","2485-OJ1025E-ND","OJ1025E","Ohmite","Ohmite","RES 1K OHM 5% 1/8W AXIAL","0","Active","0","0","Bulk","-","Active","1 kOhms","±5%","0.125W, 1/8W","Carbon Film","-","-450ppm/°C","-","Axial","Axial","0.073"" Dia x 0.138"" L (1.85mm x 3.50mm)","-","2","-"
